Star_ID,ID,Label,X,Y,Z,Luminosity,colorb_v,absmag,appmag,texnum,Distance (light-years),dcalc,plx,plxerr,vx,vy,vz,speed,hipnum,created_at,updated_at,constellation_id,constellation_name,constellation_galaxy
69919,69919,HIP18614 HD24912 Gli Xi Per  Menkib,-555.3875,198.0678,-137.2851,7279.69873,-0.339,-4.93,3.98,1,1973.67,2,1.84,38.04,-54.635,19.283,-5.033,58.156,18614,51:53.3,51:53.3,104,lower part,Per
69604,69604,HIP18246 HD24398 Gli Zet Per,-248.4121,79.3306,-78.1868,4206.36133,-0.226,-4.33,2.84,1,887.51,2,3.32,22.59,-27.493,-3.151,-11.76,30.069,18246,51:50.3,51:50.3,104,lower part,Per
68895,68895,HIP17448 HD23180 Gli Omi Per  Atik,-405.9095,144.8284,-137.8702,4626.10547,-0.226,-4.44,3.84,1,1475.11,1,2.21,38.01,-35.718,-15.243,-13.168,41.006,17448,51:43.8,51:43.8,104,lower part,Per
59894,59894,HIP7083 HD9362 Gli Del Phe,4.992,-17.1104,-41.4794,42.38894,0.902,0.66,3.93,1,147.18,1,22.15,2.75,-35.245,4.91,36.274,50.815,7083,50:08.2,50:08.2,105,upper part,Phe
59714,59714,HIP6867 HD9053 Gli Gam Phe,4.0128,-21.5982,-68.2896,172.77243,1.137,-0.87,3.41,1,233.86,1,13.94,4.59,27.716,-45.447,-81.602,97.429,6867,50:06.4,50:06.4,105,upper part,Phe
58008,58008,HIP4890 HD6245 Gli,10.8857,-21.3506,-68.0536,28.21458,0.82,1.1,5.39,1,235.21,1,13.86,4.4,-0.888,3.011,4.205,5.248,4890,49:48.7,49:48.7,105,upper part,Phe
55592,55592,HIP2081 HD2261 Gli Alp Phe  Ankaa,5.0172,-4.2096,-22.8088,47.93039,0.902,0.52,2.4,1,77.36,1,42.14,1.85,8.657,-47.549,-108.049,118.366,2081,49:26.7,49:26.7,105,upper part,Phe
54460,54460,HIP765 HD496 Gli Eps Phe,12.168,-8.7314,-40.2599,40.18222,0.902,0.71,3.88,1,140.03,1,23.28,4.21,-9.276,-29.149,-23.519,38.585,765,49:16.1,49:16.1,105,upper part,Phe
152754,152754,HIP116389 HD221760 Gli Iot Phe,29.9676,-9.1235,-77.8247,72.68545,0.071,0.07,4.69,1,273.49,1,11.92,5.96,-9.924,-6.775,-20.086,23.406,116389,05:24.9,05:24.9,105,upper part,Phe
153048,153048,HIP116737 HD222287 Gli The Phe,31.3372,-15.1491,-77.7427,21.0215,-0.63,1.42,6.07,1,277.68,1,11.74,8.77,-10.634,2.199,-3.056,11.281,116737,05:27.8,05:27.8,105,upper part,Phe
153544,153544,HIP117315 HD223145 Gli Sig Phe,66.7593,-44.0453,-162.9146,216.61913,-0.167,-1.11,5.18,1,591.65,1,5.51,11.8,6.492,-16.805,-26.786,32.281,117315,05:32.8,05:32.8,105,upper part,Phe
58008,58008,HIP4890 HD6245 Gli,10.8857,-21.3506,-68.0536,28.21458,0.82,1.1,5.39,1,235.21,1,13.86,4.4,-0.888,3.011,4.205,5.248,4890,49:48.7,49:48.7,106,lower part,Phe
58405,58405,HIP5348 HD6882 Gli Zet Phe,18.9746,-35.939,-75.5228,151.56639,-0.083,-0.73,3.94,1,279.59,1,11.66,6.6,-10.795,0.68,5.353,12.069,5348,49:52.5,49:52.5,106,lower part,Phe
56727,56727,HIP3405 HD4150 Gli Eta Phe,21.4123,-30.4877,-63.5808,76.00467,0.021,0.02,4.36,1,240.24,1,13.57,4.2,-0.077,3.478,2.097,4.062,3405,49:37.0,49:37.0,106,lower part,Phe
54460,54460,HIP765 HD496 Gli Eps Phe,12.168,-8.7314,-40.2599,40.18222,0.902,0.71,3.88,1,140.03,1,23.28,4.21,-9.276,-29.149,-23.519,38.585,765,49:16.1,49:16.1,106,lower part,Phe
77420,77420,HIP27321 HD39060 Gli Bet Pic,-3.3466,-16.2512,-9.8171,8.32085,0.095,2.42,3.85,1,62.85,1,51.87,0.98,-4.808,-11.008,-6.123,13.482,27321,53:06.2,53:06.2,107,easel,Pic
77600,77600,HIP27530 HD39523 Gli Gam Pic,-4.5417,-45.5649,-27.1768,34.8826,0.946,0.87,4.5,1,173.59,1,18.78,2.5,2.828,-40.073,0.525,40.176,27530,53:07.9,53:07.9,107,easel,Pic
81836,81836,HIP32607 HD50241 Gli Alp Pic,0.9275,-27.6798,-12.3883,36.14312,0.192,0.83,3.24,1,98.91,1,32.96,6.49,-11.168,15.15,-1.697,18.897,32607,53:46.5,53:46.5,107,easel,Pic
153080,153080,HIP116771 HD222368 Gli Iot Psc,-0.357,8.2993,-11.0087,3.29006,0.451,3.43,4.13,1,44.96,1,72.51,1.21,-12.183,-10.144,-38.239,41.395,116771,05:28.1,05:28.1,108,fishes,Psc
153217,153217,HIP116928 HD222603 Gli Lam Psc,-0.0431,16.9968,-25.7853,11.84258,0.192,2.04,4.49,1,100.68,1,32.38,2.59,24.994,10.599,-25.492,37.24,116928,05:29.5,05:29.5,108,fishes,Psc
152195,152195,HIP115738 HD220825 Gli Kap Psc,3.0152,28.2891,-40.7542,20.07909,0.021,1.47,4.95,1,162.03,1,20.12,3.93,-9.368,-12.719,-24.187,28.889,115738,05:19.2,05:19.2,108,fishes,Psc
151536,151536,HIP114971 HD219615 Gli Gam Psc,3.2315,24.4787,-31.6329,41.39081,0.781,0.68,3.7,1,130.82,1,24.92,3.57,-131.062,-59.58,-38.028,148.907,114971,05:09.1,05:09.1,108,fishes,Psc
152274,152274,HIP115830 HD220954 Gli The Psc,0.6408,30.7128,-37.7702,36.04119,0.946,0.83,4.27,1,158.71,1,20.54,3.89,29.396,14.167,-5.324,33.063,115830,05:19.9,05:19.9,108,fishes,Psc
154372,154372,HIP118268 HD224617 Gli Ome Psc,-3.5637,18.8813,-26.1975,20.01994,0.369,1.47,4.03,1,105.91,1,30.78,2.83,-15.81,-10.674,-24.137,30.765,118268,05:41.4,05:41.4,108,fishes,Psc
57054,57054,HIP3786 HD4656 Gli Del Psc,-28.0235,45.315,-76.8893,113.77441,1.137,-0.42,4.44,1,304.96,1,10.69,7.3,-38.45,-8.883,-49.759,63.508,3786,49:39.9,49:39.9,108,fishes,Psc
58022,58022,HIP4906 HD6186 Gli Eps Psc,-20.6172,26.4952,-47.7163,51.75811,0.902,0.44,4.27,1,190.2,1,17.14,4.73,15.382,17.926,-0.192,23.622,4906,49:48.9,49:48.9,108,fishes,Psc
60598,60598,HIP7884 HD10380 Gli Nu Psc,-52.8203,36.8232,-92.6984,164.1091,1.038,-0.81,4.45,1,367.95,1,8.86,8.69,9.31,8.383,-0.855,12.557,7884,50:15.9,50:15.9,108,fishes,Psc
61972,61972,HIP9487 HD12446 Gli,-21.8974,10.048,-35.1859,41.85181,0.071,0.67,3.82,1,139.02,1,23.45,4.52,-9.19,-2.468,-4.974,10.737,9487,50:28.8,50:28.8,108,fishes,Psc
60867,60867,HIP8198 HD10761 Gli Omi Psc,-40.2429,28.5911,-61.9031,96.20401,0.902,-0.23,4.26,1,258.12,1,12.63,6.81,-27.402,-7.322,9.055,29.774,8198,50:18.5,50:18.5,108,fishes,Psc
59908,59908,HIP7097 HD9270 Gli Eta Psc,-45.4614,42.38,-65.3304,224.97638,0.82,-1.16,3.62,1,293.96,1,11.09,7.39,-16.312,-0.129,-10.404,19.348,7097,50:08.4,50:08.4,108,fishes,Psc
58752,58752,HIP5742 HD7318 Gli Phi Psc,-57.8503,70.4961,-71.2711,140.91994,0.902,-0.65,4.67,1,377.31,1,8.64,9.38,-11.803,-3.689,-14.833,19.312,5742,49:55.8,49:55.8,108,fishes,Psc
59136,59136,HIP6193 HD7964 Gli Ups Psc,-50.6544,59.1887,-54.9402,89.62912,0.095,-0.16,4.74,1,310.77,1,10.49,7.34,-13.121,-4.069,-7.428,15.618,6193,49:59.4,49:59.4,108,fishes,Psc
58615,58615,HIP5586 HD7106 Gli Tau Psc,-25.8687,32.964,-26.7752,30.14225,0.902,1.03,4.51,1,162.11,1,20.11,4.33,-31.884,10.561,-25.19,41.984,5586,49:54.5,49:54.5,108,fishes,Psc
150152,150152,HIP113368 HD216956 Gli Alp PsA  Fomalhaut,3.0538,1.1411,-6.9621,15.61633,0.095,1.74,1.17,1,25.06,1,130.08,0.71,-4.906,-4.821,-15.672,17.115,113368,04:54.8,04:54.8,109,south fish,PsA
150050,150050,HIP113246 HD216763 Gli Del PsA,21.8862,5.3312,-47.1411,44.27068,0.82,0.61,4.2,1,170.32,1,19.14,4.55,-11.269,0.814,15.472,19.158,113246,04:53.8,04:53.8,109,south fish,PsA
149799,149799,HIP112948 HD216336 Gli Gam PsA,29.4064,6.8207,-61.1178,59.31162,0.021,0.29,4.46,1,222.22,1,14.67,5.52,20.693,2.152,-16.365,26.47,112948,04:51.2,04:51.2,109,south fish,PsA
148331,148331,HIP111188 HD213398 Gli Bet PsA,22.4568,5.8472,-39.1088,30.87092,0.046,1,4.29,1,148.25,1,21.99,3.55,-5.428,-3.598,-15.347,16.671,111188,04:37.2,04:37.2,109,south fish,PsA
146691,146691,HIP109285 HD210049 Gli Mu PsA,22.6159,5.3647,-32.534,19.66856,0.071,1.49,4.5,1,130.35,1,25.01,5.16,-2.323,-2.872,-22.714,23.013,109285,04:20.4,04:20.4,109,south fish,PsA
145064,145064,HIP107380 HD206742 Gli Iot PsA,39.7014,9.0751,-47.7713,55.66324,0.008,0.36,4.35,1,204.65,1,15.93,5.02,12.787,-10.281,-28.398,32.797,107380,04:03.1,04:03.1,109,south fish,PsA
145248,145248,HIP107608 HD207155 Gli The PsA,64.1657,18.6904,-79.4771,82.17645,0.046,-0.06,5.02,1,338.53,1,9.63,9.35,21.129,4.255,1.322,21.594,107608,04:05.0,04:05.0,109,south fish,PsA
146149,146149,HIP108661 HD209014 Gli Eta PsA,138.318,52.2581,-192.3121,307.41293,-0.03,-1.49,5.43,1,790.82,2,3.22,27.95,-12.727,-1.898,-11.868,17.505,108661,04:15.2,04:15.2,109,south fish,PsA
147122,147122,HIP109789 HD210934 Gli Lam PsA,81.9052,34.0638,-128.0367,124.43142,-0.056,-0.51,5.45,1,507.79,1,6.42,13.24,-18.117,-4.028,-3.453,18.877,109789,04:24.8,04:24.8,109,south fish,PsA
148983,148983,HIP111954 HD214748 Gli Eps PsA,99.9977,47.6679,-199.6345,861.09656,-0.03,-2.61,4.18,1,744.29,1,4.38,19.86,-19.45,-6.182,-13.455,24.445,111954,04:43.5,04:43.5,109,south fish,PsA
87676,87676,HIP39757 HD67523 Gli Rho Pup,-8.6622,-17.11,1.4764,21.19144,0.317,1.41,2.83,1,62.7,1,51.99,1.27,-25.125,-36.02,-1.963,43.961,39757,54:40.1,54:40.1,110,stern,Pup
87402,87402,HIP39429 HD66811 Gli Zet Pup  Naos,-90.109,-360.7572,-30.6066,14113.86719,-0.428,-5.65,2.21,1,1216.3,2,2.33,21.89,-25.779,63.218,-36.167,77.26,39429,54:37.6,54:37.6,110,stern,Pup
84873,84873,HIP36377 HD59717 Gli Sig Pup,-13.5897,-53.4556,-11.6351,123.62115,1.137,-0.51,3.25,1,183.77,1,17.74,2.65,-34.596,-32.332,-14.184,49.431,36377,54:14.6,54:14.6,110,stern,Pup
83711,83711,HIP34922 HD56096 Gli,-14.4275,-56.8718,-15.7612,48.88103,1.748,0.5,4.42,1,198.06,1,16.46,7.72,-15.329,26.285,51.034,59.417,34922,54:03.8,54:03.8,110,stern,Pup
81967,81967,HIP32768 HD50310 Gli Tau Pup,-8.9439,-51.5798,-19.951,162.45142,0.902,-0.8,2.94,1,182.63,1,17.85,2.75,-0.61,-53.704,-12.697,55.188,32768,53:47.6,53:47.6,110,stern,Pup
81050,81050,HIP31685 HD47670 Gli Nu Pup,-37.6637,-115.4714,-45.5008,704.51666,-0.03,-2.39,3.17,1,422.83,1,7.71,6.74,-8.876,-29.987,-12.322,33.613,31685,53:39.0,53:39.0,110,stern,Pup
83980,83980,HIP35264 HD56855 Gli Pi Pup,-117.8789,-307.2532,-65.632,7203.896,1.038,-4.92,2.71,1,1093.96,1,2.98,18.46,-12.37,1.272,-14.224,18.894,35264,54:06.4,54:06.4,110,stern,Pup
85583,85583,HIP37229 HD61555 Gli,-65.3997,-122.8233,-5.9215,454.72745,-0.11,-1.92,3.8,1,454.04,1,7.18,14.76,-20.741,-11.843,-6.873,24.853,37229,54:21.0,54:21.0,110,stern,Pup
86352,86352,HIP38170 HD63700 Gli Xi Pup,-633.9503,-1165.4023,13.2752,63033.28516,0.743,-7.27,3.34,1,4325.16,2,2.42,30.58,-17.384,1.567,-32,36.451,38170,54:28.2,54:28.2,110,stern,Pup
90048,90048,HIP42515 HD74006 Gli Bet Pyx,-28.258,-115.3611,8.1016,284.08051,0.706,-1.41,3.97,1,388.1,1,8.4,6.55,8.322,0.956,0.822,8.417,42515,55:04.5,55:04.5,111,compass,Pyx
90314,90314,HIP42828 HD74575 Gli Alp Pyx,-66.7424,-248.9639,26.0445,1757.21667,-0.211,-3.39,3.68,1,844.56,1,3.86,13.73,-16.743,-0.636,-9.826,19.424,42828,55:07.1,55:07.1,111,compass,Pyx
90818,90818,HIP43409 HD75691 Gli Gam Pyx,-19.8981,-59.7155,11.4673,78.35777,1.038,-0.01,4.02,1,208.57,1,15.63,3.71,-36.72,6.034,-23.074,43.785,43409,55:12.4,55:12.4,111,compass,Pyx
70935,70935,HIP19780 HD27256 Gli Alp Ret,2.813,-37.2904,-33.2644,90.53345,0.781,-0.17,3.33,1,163.16,1,19.98,2.25,-4.74,-24.253,-10.207,26.737,19780,52:03.1,52:03.1,112,net,Ret
68888,68888,HIP17440 HD23817 Gli Bet Ret,3.5572,-21.875,-21.0585,21.11733,0.902,1.41,3.84,1,99.66,1,32.71,1.41,-17.723,-58.74,-1.314,61.369,17440,51:43.7,51:43.7,112,net,Ret
69907,69907,HIP18597 HD25422 Gli Del Ret,8.227,-117.1188,-112.4936,307.78665,1.542,-1.5,4.56,1,530.08,1,6.15,7.48,0.019,-12.581,-0.719,12.602,18597,51:53.2,51:53.2,112,net,Ret
71061,71061,HIP19921 HD27442 Gli Eps Ret,0.0476,-13.4305,-12.3341,4.3232,0.991,3.14,4.44,1,59.45,1,54.84,0.91,5.228,-30.771,-31.924,44.646,19921,52:04.7,52:04.7,112,net,Ret
136118,136118,HIP96757 HD185758 Gli Alp Sge,84.3182,118.0088,-5.4183,286.78839,0.54,-1.42,4.39,1,473.15,1,6.89,10.01,9.189,5.033,-15.13,18.403,96757,02:25.1,02:25.1,113,back,Sge
136603,136603,HIP97365 HD187076 Gli Del Sge,77.1404,113.3673,-8.1063,494.01172,1.542,-2.01,3.68,1,447.8,1,7.28,11.4,-4.632,-0.299,5.827,7.449,97365,02:30.3,02:30.3,113,back,Sge
136187,136187,HIP96837 HD185958 Gli Bet Sge,83.8066,115.7622,-6.4939,278.64148,0.82,-1.39,4.39,1,466.38,1,6.99,9.59,5.306,-15.52,-14.396,21.824,96837,02:25.9,02:25.9,113,back,Sge
136603,136603,HIP97365 HD187076 Gli Del Sge,77.1404,113.3673,-8.1063,494.01172,1.542,-2.01,3.68,1,447.8,1,7.28,11.4,-4.632,-0.299,5.827,7.449,97365,02:30.3,02:30.3,114,front,Sge
137419,137419,HIP98337 HD189319 Gli Gam Sge,44.3886,70.9446,-7.6264,216.2251,1.137,-1.11,3.51,1,273.95,1,11.9,5.97,-38.757,-24.22,-14.874,48.061,98337,02:40.1,02:40.1,114,front,Sge
130127,130127,HIP89642 HD167618 Gli Eta Sgr,44.9868,-2.8041,-7.6861,93.39044,1.542,-0.2,3.1,1,149.06,1,21.87,4.21,33.103,-29.79,12.456,46.243,89642,01:26.2,01:26.2,115,eapot,Sgr
130592,130592,HIP90185 HD169022 Gli Eps Sgr  Kaus Australis,43.6935,-0.6148,-7.5537,293.56677,0.008,-1.44,1.79,1,144.57,1,22.55,4.52,8.281,-15.043,0.696,17.186,90185,01:30.3,01:30.3,115,eapot,Sgr
130377,130377,HIP89931 HD168454 Gli Del Sgr  Kaus Media,92.8635,4.8683,-11.6722,556.76398,1.038,-2.14,2.72,1,305.53,1,10.67,8.72,-11.783,0.273,-13.494,17.917,89931,01:28.4,01:28.4,115,eapot,Sgr
130850,130850,HIP90496 HD169916 Gli Lam Sgr  Kaus Borealis,23.3332,3.1385,-2.6914,32.46199,0.946,0.95,2.82,1,77.25,1,42.2,2.13,-24.086,-15.876,2.366,28.945,90496,01:32.7,01:32.7,115,eapot,Sgr
132124,132124,HIP92041 HD173300 Gli Phi Sgr,68.7992,9.6645,-13.2206,209.46004,-0.017,-1.08,3.17,1,230.55,1,14.14,6.22,17.284,10.01,-19.655,28.022,92041,01:44.3,01:44.3,115,eapot,Sgr
133361,133361,HIP93506 HD176687 Gli Zet Sgr  Ascella,26.1526,3.1372,-7.2322,52.82027,0.095,0.42,2.6,1,89.05,1,36.61,3.74,23.733,2.343,-4.664,24.3,93506,01:55.8,01:55.8,115,eapot,Sgr
133664,133664,HIP93864 HD177716 Gli Tau Sgr,35.1227,5.7733,-9.783,49.70293,0.946,0.48,3.32,1,120.34,1,27.09,5.46,84.735,-11.314,-23.176,88.573,93864,01:58.7,01:58.7,115,eapot,Sgr
132798,132798,HIP92855 HD175191 Gli Sig Sgr  Nunki,66.2304,11.1498,-14.8095,555.73938,-0.181,-2.14,2.05,1,224.21,1,14.54,6.05,2.709,-6.173,-8.586,10.916,92855,01:50.6,01:50.6,115,eapot,Sgr
130377,130377,HIP89931 HD168454 Gli Del Sgr  Kaus Media,92.8635,4.8683,-11.6722,556.76398,1.038,-2.14,2.72,1,305.53,1,10.67,8.72,-11.783,0.273,-13.494,17.917,89931,01:28.4,01:28.4,116,spout,Sgr
129283,129283,HIP88635 HD165135 Gli Gam2 Sgr,29.3676,0.4711,-2.3311,43.30882,0.902,0.63,2.98,1,96.05,1,33.94,2.56,45.157,-14.404,-2.827,47.483,88635,01:18.1,01:18.1,116,spout,Sgr
128018,128018,HIP87072 HD161592 Gli 3Sgr,286.0318,5.8233,1.0458,979.52252,0.451,-2.75,4.53,1,932.66,2,3.03,31.02,2.529,-9.087,0.35,9.439,87072,01:06.5,01:06.5,116,spout,Sgr
130850,130850,HIP90496 HD169916 Gli Lam Sgr  Kaus Borealis,23.3332,3.1385,-2.6914,32.46199,0.946,0.95,2.82,1,77.25,1,42.2,2.13,-24.086,-15.876,2.366,28.945,90496,01:32.7,01:32.7,117,lid,Sgr
129897,129897,HIP89369 HD167036 Gli 14Sgr,152.8251,25.5301,-5.4526,118.81757,0.991,-0.46,5.49,1,505.43,1,6.45,14.73,-42.532,-21.354,6.802,48.075,89369,01:24.0,01:24.0,117,lid,Sgr
133513,133513,HIP93683 HD177241 Gli Omi Sgr,40.1973,10.5562,-9.223,44.07923,0.902,0.61,3.76,1,138.78,1,23.49,3.32,30.886,8.525,-24.637,40.418,93683,01:57.3,01:57.3,118,top handle,Sgr
133000,133000,HIP93085 HD175775 Gli Xi2 Sgr,108.5157,28.2863,-21.3459,395.35913,0.82,-1.77,3.52,1,372.15,1,8.76,11.3,-18.838,-0.056,-16.005,24.719,93085,01:52.5,01:52.5,118,top handle,Sgr
137166,137166,HIP98032 HD188114 Gli Iot Sgr,50.645,-1.7963,-28.2205,58.73886,0.902,0.3,4.12,1,189.1,1,17.24,4.93,18.102,6.484,-15.947,24.981,98032,02:37.3,02:37.3,119,lower handle,Sgr
134915,134915,HIP95347 HD181869 Gli Alp Sgr  Rukbat,47.873,-1.9133,-20.4253,54.8779,-0.03,0.38,3.96,1,169.79,1,19.2,5.16,19.893,-10.637,-21.226,30.974,95347,02:12.1,02:12.1,119,lower handle,Sgr
121470,121470,HIP79374 HD145502 Gli Nu Sco  Jabbah,122.9524,-11.6042,51.6615,349.42886,-0.196,-1.63,4,1,436.41,1,7.47,14.86,15.735,-12.773,5.216,20.927,79374,00:06.0,00:06.0,120,Head,Sco
120990,120990,HIP78820 HD144217 Gli Bet1 Sco  Graffias,147.9519,-17.6616,65.0968,1942.00269,-0.242,-3.5,2.56,1,530.08,1,6.15,18.21,13.81,-13.59,2.47,19.532,78820,00:00.6,00:00.6,120,Head,Sco
120633,120633,HIP78401 HD143275 Gli Del Sco  Dscubba,112.0906,-19.5696,47.1098,1428.52551,-0.251,-3.16,2.29,1,401.48,1,8.12,10.84,9.093,-14.074,-0.681,16.77,78401,59:57.3,59:57.3,120,Head,Sco
120519,120519,HIP78265 HD143018 Gli Pi Sco,128.8794,-29.2464,48.7041,1075.1853,-0.226,-2.85,2.89,1,459.15,1,7.1,11.83,0.3,-12.724,0.043,12.728,78265,59:56.3,59:56.3,120,Head,Sco
120383,120383,HIP78104 HD142669 Gli Rho Sco,114.8829,-31.5822,39.3362,346.00583,-0.196,-1.62,3.87,1,409.03,1,7.97,10.92,11.779,-15.718,5.752,20.466,78104,59:55.2,59:55.2,120,Head,Sco
120633,120633,HIP78401 HD143275 Gli Del Sco  Dscubba,112.0906,-19.5696,47.1098,1428.52551,-0.251,-3.16,2.29,1,401.48,1,8.12,10.84,9.093,-14.074,-0.681,16.77,78401,59:57.3,59:57.3,121,body,Sco
122109,122109,HIP80112 HD147165 Gli Sig Sco  Al Niyat,212.914,-32.5321,65.8459,2724.1687,-0.226,-3.86,2.9,1,734.23,1,4.44,18.24,15.591,-17.691,6.57,24.479,80112,00:12.1,00:12.1,121,body,Sco
122681,122681,HIP80763 HD148478 Gli Alp Sco  Antares,137.4378,-19.4456,37.3606,6042.20264,1.478,-4.73,1.06,1,468.61,2,5.4,31.11,13.437,-13.084,3.743,19.125,80763,00:17.2,00:17.2,121,body,Sco
123111,123111,HIP81266 HD149438 Gli Tau Sco,127.0742,-18.9131,29.2081,1003.49792,-0.257,-2.78,2.82,1,429.51,1,7.59,10.28,12.366,-11.113,2.477,16.809,81266,00:21.2,00:21.2,121,body,Sco
124060,124060,HIP82396 HD151680 Gli Eps Sco,19.5501,-3.8667,2.2918,37.90266,0.991,0.78,2.29,1,65.4,1,49.85,1.62,5.555,-48.718,40.613,63.668,82396,00:30.0,00:30.0,121,body,Sco
124158,124158,HIP82514 HD151890 Gli Mu1 Sco,206.6326,-51.0792,14.5634,2229.38403,-0.211,-3.65,3,1,695.52,2,3.97,30.23,14.206,-17.278,2.097,22.467,82514,00:30.9,00:30.9,121,body,Sco
124343,124343,HIP82729 HD152334 Gli Zet2 Sco,44.149,-13.4161,0.6333,58.92265,1.086,0.3,3.62,1,150.44,1,21.67,3.92,16.352,-40.31,9.413,44.507,82729,00:32.6,00:32.6,121,body,Sco
125551,125551,HIP84143 HD155203 Gli Eta Sco,21.1198,-5.9108,-0.8821,17.57246,0.342,1.61,3.32,1,71.55,1,45.56,1.73,-2.181,-8.147,-9.048,12.369,84143,00:43.7,00:43.7,121,body,Sco
127307,127307,HIP86228 HD159532 Gli The Sco  Sargas,80.8686,-18.464,-8.6827,973.55768,0.291,-2.75,1.86,1,271.89,1,11.99,7.01,1.77,0.793,-2.334,3.035,86228,00:59.4,00:59.4,121,body,Sco
128019,128019,HIP87073 HD161471 Gli Iot1 Sco,1142.0276,-188.8941,-124.2421,66996.11719,0.342,-7.34,2.99,1,3795.27,2,1.82,40.11,3.073,-12.51,-10.495,16.616,87073,01:06.5,01:06.5,121,body,Sco
127679,127679,HIP86670 HD160578 Gli Kap Sco,140.0367,-22.0706,-11.7028,1738.15845,-0.211,-3.38,2.39,1,463.73,1,7.03,10.38,0.181,-8.94,-0.271,8.946,86670,01:03.4,01:03.4,121,body,Sco
127047,127047,HIP85927 HD158926 Gli Lam Sco  Shaula,213.1245,-30.9239,-8.3266,8108.93848,-0.211,-5.05,1.62,1,702.59,1,4.64,19.4,22.276,-20.16,-0.722,30.053,85927,00:57.2,00:57.2,121,body,Sco
126854,126854,HIP85696 HD158408 Gli Ups Sco  Lesuth,157.0608,-24.1074,-5.117,1631.91931,-0.196,-3.31,2.7,1,518.28,1,6.29,12.88,26.344,-14.268,-3.683,30.185,85696,00:55.4,00:55.4,121,body,Sco
152614,152614,HIP116231 HD221507 Gli Bet Scl,18.3157,-1.5895,-51.5228,41.11947,0.008,0.69,4.38,1,178.34,1,18.28,4.38,-26.264,-5.554,-1.616,26.893,116231,05:23.5,05:23.5,122,sculptor,Scl
151641,151641,HIP115102 HD219784 Gli Gam Scl,18.9839,4.1224,-51.2674,40.17449,0.946,0.72,4.41,1,178.73,1,18.24,4.39,10.692,-8.663,-32.833,35.601,115102,05:10.2,05:10.2,122,sculptor,Scl
153668,153668,HIP117452 HD223352 Gli Del Scl,9.5464,4.4877,-42.7114,21.91801,0.021,1.37,4.59,1,143.42,1,22.73,4.93,-7.674,-16.405,-32.209,36.952,117452,05:34.1,05:34.1,122,sculptor,Scl
57729,57729,HIP4577 HD5737 Gli Alp Scl,-0.3357,-9.8206,-205.9513,628.80573,-0.056,-2.27,4.3,1,672.16,1,4.85,17.32,-20.417,-9.997,-3.263,22.966,4577,49:46.0,49:46.0,122,sculptor,Scl
132229,132229,HIP92175 HD173764 Gli Bet Sct,186.2442,99.9493,-4.4908,711.66858,0.706,-2.41,4.22,1,689.22,1,4.73,16.7,-2.791,-16.727,2.226,17.104,92175,01:45.3,01:45.3,123,top part,Sct
131360,131360,HIP91117 HD171443 Gli Alp Sct,48.8939,21.5158,-0.1629,63.88345,0.991,0.21,3.85,1,174.15,1,18.72,4.33,110.01,-5.784,-20.482,112.05,91117,01:37.3,01:37.3,123,top part,Sct
130932,130932,HIP90595 HD170296 Gli Gam Sct,85.2052,26.8047,-2.7895,84.01171,0.046,-0.09,4.67,1,291.33,1,11.19,8.22,-38.829,-12.426,-0.334,40.77,90595,01:33.4,01:33.4,124,lower part,Sct
131360,131360,HIP91117 HD171443 Gli Alp Sct,48.8939,21.5158,-0.1629,63.88345,0.991,0.21,3.85,1,174.15,1,18.72,4.33,110.01,-5.784,-20.482,112.05,91117,01:37.3,01:37.3,124,lower part,Sct
130546,130546,HIP90135 HD169156 Gli Zet Sct,54.3209,21.7437,2.0778,36.39354,0.902,0.82,4.66,1,190.87,1,17.08,5.09,-20.847,8.256,-9.095,24.197,90135,01:29.9,01:29.9,124,lower part,Sct
132874,132874,HIP92946 HD175638 Gli The1 Ser  Alya,32.1979,24.4552,0.6029,18.01158,0.144,1.59,4.62,1,131.82,1,24.73,6.51,-44.393,-25.155,-5.562,51.327,92946,01:51.4,01:51.4,125,Serpens Cauda,Ser
130405,130405,HIP89962 HD168723 Gli Eta Ser,16.8134,8.529,1.7695,14.20913,0.902,1.84,3.23,1,61.73,1,52.81,1.42,75.781,-31.715,29.113,87.157,89962,01:28.7,01:28.7,125,Serpens Cauda,Ser
127588,127588,HIP86565 HD160613 Gli Omi Ser,49.5015,11.6823,8.2109,41.49054,0.071,0.68,4.24,1,167.95,1,19.41,5.51,-17.224,-21.117,7.759,28.334,86565,01:02.5,01:02.5,125,Serpens Cauda,Ser
127331,127331,HIP86263 HD159876 Gli Xi Ser,31.416,5.8828,4.8709,31.13438,0.266,0.99,3.54,1,105.4,1,30.93,3.33,-33.935,-14.672,-3.237,37.112,86263,00:59.6,00:59.6,125,Serpens Cauda,Ser
126167,126167,HIP84880 HD156928 Gli Nu Ser,56.6929,10.6373,13.8083,51.08398,0.021,0.45,4.32,1,193.36,1,16.86,5.1,5.134,8.08,-8.842,13.031,84880,00:49.2,00:49.2,125,Serpens Cauda,Ser
119899,119899,HIP77516 HD141513 Gli Mu Ser,37.8706,3.0424,28.9336,67.92765,0.021,0.14,3.54,1,155.68,1,20.94,3.92,-11.691,-18.483,9.004,23.651,77516,59:50.8,59:50.8,126,Serpens Caput,Ser
